CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Geography_Germany,Gender_Male
686.0,41.0,0.0,0.0,3.0,0.0,86957.42,0,1
684.0,21.0,3.0,123903.26,2.0,1.0,57517.71,1,1
655.0,43.0,7.0,0.0,1.0,1.0,140136.1,0,0
516.0,41.0,7.0,0.0,1.0,0.0,140724.64,0,1
622.0,25.0,3.0,0.0,2.0,1.0,57553.98,0,0
543.0,26.0,3.0,0.0,2.0,1.0,121841.31,0,1
738.0,32.0,4.0,0.0,2.0,1.0,56908.41,0,1
721.0,36.0,8.0,0.0,4.0,1.0,93524.19,0,1
674.0,42.0,6.0,0.0,3.0,0.0,109688.82,0,0
585.0,28.0,9.0,132767.66,1.0,0.0,141053.85,0,1
705.0,37.0,9.0,105770.7,1.0,0.0,166682.57,1,1
685.0,32.0,8.0,0.0,2.0,0.0,140941.47,0,1
508.0,42.0,7.0,103544.29,1.0,0.0,86786.41,1,1
714.0,57.0,9.0,0.0,2.0,1.0,126794.56,0,1
681.0,34.0,6.0,0.0,2.0,0.0,110953.33,0,0
738.0,38.0,8.0,118890.76,2.0,1.0,162960.05,0,1
725.0,33.0,8.0,0.0,2.0,1.0,91981.85,0,1
622.0,38.0,7.0,0.0,2.0,0.0,165562.84,0,1
676.0,39.0,8.0,0.0,2.0,1.0,86699.98,0,0
667.0,30.0,9.0,0.0,2.0,0.0,125062.02,0,1
678.0,38.0,9.0,0.0,1.0,0.0,54495.82,0,1
713.0,27.0,5.0,0.0,2.0,0.0,82662.73,0,1
673.0,34.0,8.0,0.0,2.0,1.0,160523.33,0,0
850.0,33.0,2.0,132623.6,2.0,1.0,80130.54,0,0
683.0,32.0,8.0,0.0,1.0,0.0,106024.02,0,1
661.0,40.0,2.0,0.0,2.0,0.0,177747.03,0,1
811.0,37.0,3.0,0.0,1.0,0.0,164921.84,0,1
686.0,45.0,0.0,0.0,1.0,0.0,80178.54,0,0
743.0,29.0,7.0,0.0,2.0,0.0,145936.28,0,1
699.0,20.0,7.0,0.0,2.0,0.0,143030.09,0,0
445.0,51.0,1.0,0.0,3.0,0.0,168515.61,0,1
633.0,39.0,5.0,0.0,2.0,0.0,141035.58,0,1
742.0,38.0,3.0,0.0,2.0,0.0,172749.4,0,1
705.0,46.0,4.0,115730.71,1.0,0.0,122662.98,1,0
604.0,27.0,8.0,0.0,2.0,1.0,92794.61,0,0
590.0,36.0,2.0,0.0,1.0,1.0,119817.19,0,0
714.0,42.0,5.0,0.0,1.0,0.0,131043.9,0,1
627.0,32.0,6.0,0.0,2.0,0.0,19700.24,0,1
639.0,38.0,3.0,124043.8,1.0,0.0,126812.63,0,0
554.0,36.0,6.0,0.0,2.0,0.0,142995.32,0,0
706.0,34.0,1.0,0.0,1.0,1.0,114899.13,0,1
762.0,29.0,0.0,0.0,2.0,1.0,97640.25,0,1
582.0,42.0,3.0,134740.24,2.0,1.0,140136.1,1,1
662.0,25.0,9.0,0.0,2.0,0.0,120853.83,0,1
585.0,30.0,2.0,163733.82,2.0,0.0,141914.94,1,1
638.0,33.0,5.0,0.0,2.0,1.0,173495.77,0,1
705.0,44.0,7.0,115915.53,1.0,0.0,64516.8,0,1
529.0,31.0,5.0,0.0,1.0,0.0,152499.8,0,0
744.0,37.0,6.0,125845.66,1.0,1.0,159475.08,0,0
613.0,41.0,6.0,0.0,2.0,1.0,126515.87,0,1
673.0,36.0,1.0,0.0,2.0,1.0,62677.55,0,1
682.0,39.0,0.0,0.0,2.0,1.0,141501.45,0,0
773.0,44.0,8.0,0.0,2.0,1.0,140763.18,0,0
686.0,53.0,9.0,0.0,1.0,0.0,187938.66,0,1
687.0,25.0,1.0,0.0,2.0,0.0,140169.18,0,1
641.0,38.0,5.0,0.0,2.0,1.0,156917.31,0,0
749.0,42.0,2.0,99546.25,1.0,0.0,152996.89,0,1
636.0,50.0,5.0,118879.35,1.0,1.0,73686.75,0,1
581.0,36.0,5.0,0.0,2.0,0.0,56784.11,0,1
677.0,39.0,9.0,0.0,2.0,1.0,59354.24,0,1
685.0,32.0,5.0,0.0,2.0,0.0,61820.41,0,1
526.0,37.0,4.0,139979.07,1.0,0.0,150802.41,0,1
498.0,35.0,8.0,0.0,2.0,1.0,143598.7,0,0
693.0,40.0,3.0,84958.6,1.0,1.0,135096.78,0,0
545.0,34.0,10.0,0.0,2.0,1.0,173629.78,0,0
583.0,25.0,8.0,134590.21,1.0,0.0,117616.29,0,0
611.0,24.0,10.0,138296.94,1.0,0.0,88852.15,1,1
479.0,41.0,8.0,0.0,2.0,0.0,151336.96,0,1
687.0,37.0,7.0,0.0,2.0,0.0,152740.16,0,0
683.0,32.0,1.0,113348.5,2.0,1.0,166324.79,0,1
676.0,43.0,5.0,0.0,2.0,1.0,143463.28,0,1
724.0,38.0,5.0,137714.25,1.0,1.0,70529.0,0,0
516.0,31.0,9.0,122522.34,2.0,1.0,73979.85,1,0
634.0,32.0,1.0,0.0,1.0,1.0,53379.52,0,0
656.0,35.0,3.0,121823.4,1.0,0.0,125870.5,0,1
704.0,36.0,8.0,111911.63,1.0,1.0,132801.57,0,0
683.0,45.0,8.0,152812.58,1.0,0.0,183572.39,0,0
559.0,45.0,5.0,0.0,1.0,0.0,43821.56,0,1
656.0,25.0,6.0,126645.13,1.0,1.0,178642.73,1,1
687.0,40.0,10.0,111574.41,1.0,1.0,71420.16,0,1
682.0,39.0,8.0,0.0,2.0,0.0,178028.96,0,1
679.0,44.0,8.0,0.0,1.0,0.0,103379.31,0,1
730.0,51.0,4.0,92636.96,1.0,1.0,160948.87,1,1
710.0,34.0,10.0,0.0,2.0,1.0,9902.39,0,0
678.0,46.0,8.0,0.0,2.0,0.0,91936.1,0,0
663.0,30.0,9.0,0.0,2.0,0.0,79570.58,0,0
644.0,44.0,3.0,107556.06,3.0,0.0,142210.94,1,1
674.0,41.0,5.0,0.0,2.0,1.0,110498.1,0,0
646.0,38.0,9.0,0.0,2.0,0.0,129892.93,0,0
639.0,36.0,1.0,0.0,2.0,0.0,125062.02,0,0
498.0,40.0,8.0,0.0,2.0,1.0,103396.08,0,0
578.0,42.0,4.0,178058.06,1.0,1.0,94498.82,0,1
693.0,44.0,5.0,0.0,2.0,1.0,59905.29,0,1
686.0,53.0,8.0,0.0,1.0,0.0,127413.0,0,0
562.0,32.0,1.0,0.0,2.0,0.0,146723.72,0,0
681.0,39.0,5.0,0.0,2.0,1.0,104930.46,0,1
550.0,38.0,3.0,138878.81,1.0,0.0,141706.43,0,0
676.0,30.0,4.0,0.0,2.0,1.0,88669.89,0,1
653.0,35.0,7.0,138160.0,1.0,1.0,101834.12,1,1
489.0,36.0,4.0,121205.15,1.0,1.0,62825.03,0,1
697.0,29.0,4.0,0.0,2.0,1.0,142526.31,0,1
712.0,34.0,6.0,0.0,2.0,1.0,152843.53,0,1
667.0,38.0,5.0,0.0,2.0,1.0,91957.39,0,0
636.0,57.0,6.0,81576.75,1.0,0.0,151912.49,0,1
692.0,32.0,4.0,0.0,2.0,1.0,96862.52,0,0
756.0,38.0,5.0,0.0,2.0,1.0,57553.98,0,0
745.0,32.0,6.0,0.0,1.0,0.0,116547.76,0,1
807.0,55.0,8.0,174937.64,1.0,0.0,105965.05,1,0
678.0,44.0,2.0,0.0,2.0,0.0,175314.87,0,0
826.0,46.0,7.0,0.0,2.0,0.0,164040.94,0,1
543.0,34.0,1.0,0.0,2.0,1.0,100618.17,0,0
686.0,34.0,1.0,0.0,1.0,1.0,38015.34,0,1
682.0,32.0,9.0,0.0,2.0,0.0,145593.85,0,1
737.0,46.0,10.0,108805.42,1.0,0.0,162511.55,1,1
651.0,32.0,7.0,0.0,2.0,0.0,167830.62,0,1
701.0,39.0,3.0,0.0,1.0,1.0,162599.51,0,0
438.0,36.0,2.0,106687.76,1.0,0.0,54448.11,1,1
595.0,30.0,1.0,0.0,2.0,1.0,123982.14,0,1
633.0,46.0,5.0,0.0,4.0,0.0,114775.53,0,0
682.0,26.0,4.0,0.0,2.0,0.0,121537.91,0,1
554.0,34.0,5.0,0.0,1.0,1.0,141426.78,0,0
677.0,30.0,4.0,0.0,2.0,0.0,176692.87,0,0
658.0,44.0,2.0,134950.19,1.0,1.0,163566.12,1,1
667.0,30.0,5.0,0.0,1.0,0.0,48387.4,0,1
710.0,55.0,6.0,0.0,4.0,1.0,166677.35,0,0
642.0,42.0,3.0,0.0,2.0,1.0,109394.62,0,1
530.0,34.0,10.0,0.0,2.0,0.0,86634.3,0,1
633.0,23.0,3.0,0.0,2.0,0.0,147533.09,0,1
673.0,31.0,7.0,0.0,1.0,1.0,137079.86,0,1
586.0,42.0,4.0,0.0,2.0,0.0,171706.66,0,0
633.0,55.0,9.0,142721.52,1.0,1.0,90876.95,1,0
639.0,40.0,6.0,0.0,2.0,1.0,121098.65,0,0
543.0,35.0,7.0,0.0,1.0,1.0,56905.38,0,0
662.0,41.0,3.0,0.0,1.0,1.0,147090.9,0,1
582.0,37.0,9.0,109950.19,1.0,0.0,88842.8,0,0
644.0,44.0,7.0,0.0,2.0,0.0,152992.04,0,1
684.0,49.0,5.0,123581.46,4.0,1.0,172626.73,1,1
666.0,31.0,1.0,106938.11,1.0,1.0,100941.57,0,1
582.0,35.0,1.0,96679.74,2.0,0.0,60972.84,1,1
539.0,36.0,2.0,132557.55,2.0,1.0,122449.15,1,1
656.0,57.0,4.0,105599.67,1.0,1.0,168816.22,0,0
577.0,34.0,2.0,0.0,2.0,1.0,74876.64,0,0
706.0,34.0,2.0,121063.9,3.0,0.0,152992.04,1,0
745.0,50.0,8.0,0.0,2.0,1.0,161241.65,0,1
659.0,35.0,10.0,137963.07,1.0,0.0,120830.73,0,0
755.0,39.0,1.0,0.0,2.0,0.0,172674.36,0,0
689.0,37.0,6.0,0.0,1.0,0.0,131629.95,0,1
609.0,31.0,3.0,0.0,1.0,1.0,171706.66,0,0
537.0,43.0,9.0,0.0,2.0,1.0,161253.08,0,1
686.0,33.0,2.0,81210.72,1.0,0.0,182528.44,1,0
671.0,29.0,6.0,0.0,2.0,0.0,145562.4,0,0
675.0,31.0,7.0,0.0,1.0,0.0,100447.53,0,1
516.0,25.0,8.0,0.0,2.0,1.0,112104.55,0,0
742.0,41.0,2.0,131354.25,2.0,0.0,126796.69,0,1
709.0,30.0,6.0,138715.86,1.0,1.0,156868.21,0,1
717.0,21.0,2.0,114514.71,1.0,1.0,81622.52,0,1
662.0,31.0,10.0,0.0,2.0,0.0,65636.92,0,1
648.0,24.0,7.0,114446.74,1.0,0.0,166472.81,1,0
732.0,38.0,7.0,139972.01,1.0,1.0,163554.85,1,1
652.0,46.0,9.0,0.0,1.0,1.0,57929.8,0,0
686.0,37.0,2.0,0.0,2.0,0.0,52795.15,0,1
567.0,27.0,2.0,0.0,2.0,1.0,67840.81,0,1
757.0,40.0,0.0,136725.25,1.0,0.0,136050.44,1,0
711.0,35.0,7.0,0.0,2.0,1.0,155061.97,0,0
597.0,30.0,2.0,0.0,2.0,0.0,150694.42,0,0
561.0,41.0,4.0,0.0,2.0,0.0,162697.93,0,0
611.0,35.0,9.0,0.0,2.0,1.0,91673.6,0,0
651.0,38.0,3.0,0.0,2.0,1.0,191111.02,0,1
633.0,44.0,1.0,118736.44,1.0,1.0,160526.33,0,0
774.0,36.0,1.0,0.0,2.0,0.0,105720.09,0,1
656.0,34.0,4.0,0.0,2.0,1.0,120893.85,0,1
591.0,30.0,9.0,0.0,2.0,1.0,25310.82,0,1
790.0,31.0,3.0,0.0,2.0,1.0,91936.1,0,1
715.0,33.0,5.0,0.0,2.0,1.0,162478.11,0,1
635.0,52.0,9.0,115062.61,1.0,1.0,82463.69,1,0
672.0,41.0,2.0,0.0,1.0,0.0,180890.4,0,0
611.0,42.0,0.0,0.0,1.0,1.0,96670.2,0,0
712.0,38.0,8.0,0.0,2.0,0.0,159899.97,0,0
712.0,38.0,7.0,160777.9,2.0,1.0,120138.27,0,1
516.0,41.0,2.0,0.0,2.0,0.0,86044.98,0,0
614.0,37.0,5.0,0.0,2.0,0.0,166650.7,0,1
712.0,33.0,4.0,0.0,2.0,0.0,118024.1,0,1
485.0,43.0,6.0,0.0,2.0,0.0,53718.28,0,0
527.0,29.0,8.0,0.0,2.0,1.0,84760.32,0,1
757.0,41.0,6.0,101140.76,2.0,1.0,174098.28,1,1
757.0,28.0,3.0,126817.65,1.0,0.0,75664.56,1,1
704.0,33.0,8.0,135984.15,1.0,1.0,133617.41,1,1
652.0,35.0,6.0,0.0,2.0,0.0,142977.05,0,0
629.0,36.0,7.0,0.0,2.0,0.0,52341.15,0,1
603.0,29.0,6.0,0.0,2.0,1.0,102076.03,0,0
731.0,57.0,4.0,137910.45,1.0,0.0,55867.38,1,0
622.0,57.0,1.0,121063.8,2.0,0.0,82413.01,1,0
607.0,35.0,6.0,0.0,2.0,1.0,126726.33,0,0
581.0,54.0,2.0,137936.94,1.0,0.0,58961.49,1,0
642.0,26.0,9.0,0.0,1.0,1.0,162453.06,0,0
721.0,41.0,4.0,0.0,2.0,1.0,173870.39,0,1
667.0,35.0,2.0,0.0,2.0,1.0,76637.38,0,1
726.0,37.0,9.0,0.0,2.0,0.0,50488.91,0,1
669.0,41.0,2.0,94440.1,1.0,1.0,136910.18,0,0
535.0,43.0,2.0,0.0,1.0,0.0,1843.24,0,0
607.0,35.0,8.0,123974.96,1.0,0.0,126419.8,0,1
804.0,29.0,5.0,0.0,2.0,0.0,48876.84,0,0
687.0,36.0,6.0,0.0,2.0,0.0,79888.78,0,1
572.0,37.0,7.0,0.0,2.0,0.0,122518.5,0,1
790.0,46.0,1.0,0.0,2.0,0.0,1557.82,0,1
605.0,43.0,7.0,0.0,2.0,1.0,125898.88,0,1
623.0,44.0,7.0,0.0,1.0,1.0,74564.41,0,1
741.0,23.0,0.0,138053.79,1.0,0.0,55868.2,0,0
653.0,57.0,3.0,0.0,2.0,1.0,52876.41,0,1
649.0,38.0,2.0,0.0,1.0,0.0,114323.66,0,0
737.0,33.0,7.0,101438.0,1.0,0.0,82422.96,0,1
629.0,26.0,9.0,0.0,2.0,0.0,185561.89,0,1
637.0,31.0,2.0,0.0,1.0,0.0,180553.48,0,0
693.0,57.0,7.0,0.0,2.0,1.0,155700.15,0,0
775.0,31.0,4.0,100549.43,1.0,0.0,86920.97,0,0
680.0,29.0,8.0,0.0,2.0,1.0,140579.19,0,0
611.0,31.0,7.0,0.0,2.0,1.0,85901.09,0,1
679.0,46.0,2.0,0.0,3.0,0.0,121789.3,0,0
841.0,32.0,2.0,138843.8,2.0,1.0,166520.96,1,1
628.0,28.0,8.0,0.0,1.0,0.0,137565.83,0,1
667.0,28.0,4.0,124574.02,2.0,1.0,180829.99,1,1
707.0,37.0,1.0,0.0,2.0,0.0,90876.95,0,1
756.0,30.0,1.0,65971.61,2.0,1.0,127528.81,1,0
656.0,40.0,7.0,0.0,2.0,0.0,131097.9,0,1
632.0,39.0,7.0,0.0,2.0,1.0,136869.07,0,1
629.0,54.0,4.0,0.0,1.0,0.0,144880.28,0,0
742.0,56.0,6.0,0.0,1.0,0.0,172097.4,0,0
595.0,32.0,2.0,0.0,2.0,0.0,184524.65,0,0
741.0,32.0,2.0,0.0,2.0,1.0,170142.09,0,0
667.0,31.0,10.0,169831.46,1.0,1.0,175072.39,1,0
733.0,46.0,0.0,0.0,2.0,1.0,18092.76,0,1
725.0,29.0,4.0,0.0,2.0,1.0,52319.26,0,1
749.0,43.0,4.0,0.0,2.0,1.0,154775.7,0,1
763.0,20.0,3.0,0.0,2.0,1.0,123850.58,0,0
744.0,40.0,2.0,128960.21,1.0,1.0,48990.5,1,0
635.0,34.0,6.0,0.0,2.0,0.0,134794.02,0,1
521.0,29.0,2.0,124577.33,1.0,0.0,115789.25,1,0
584.0,26.0,7.0,0.0,2.0,1.0,141069.88,0,0
609.0,48.0,6.0,0.0,1.0,0.0,85890.35,0,0
599.0,35.0,8.0,128940.24,1.0,0.0,48426.98,1,0
565.0,34.0,8.0,0.0,2.0,1.0,171774.5,0,1
686.0,36.0,2.0,123785.24,2.0,1.0,159742.33,0,1
850.0,26.0,1.0,0.0,1.0,1.0,64595.25,0,0
591.0,42.0,3.0,131694.97,2.0,0.0,122488.59,1,0
592.0,32.0,4.0,0.0,1.0,0.0,149705.25,0,1
478.0,57.0,5.0,140931.57,1.0,1.0,149913.84,1,1
724.0,31.0,9.0,125437.37,1.0,0.0,106040.97,0,0
674.0,37.0,2.0,0.0,2.0,1.0,142670.61,0,1
590.0,35.0,7.0,0.0,2.0,1.0,114793.45,0,0
613.0,46.0,4.0,108377.75,1.0,1.0,74854.97,1,1
686.0,33.0,9.0,90212.0,3.0,0.0,113048.19,1,0
769.0,48.0,6.0,0.0,1.0,0.0,173576.71,0,0
479.0,27.0,1.0,0.0,2.0,0.0,52827.51,0,1
631.0,31.0,6.0,154525.7,1.0,0.0,170968.99,0,1
590.0,30.0,9.0,133628.09,1.0,1.0,45418.12,1,0
617.0,46.0,3.0,0.0,2.0,0.0,131301.74,0,1
545.0,45.0,4.0,0.0,1.0,1.0,146636.44,0,0
568.0,37.0,8.0,92616.64,1.0,1.0,76544.9,1,0
616.0,45.0,6.0,0.0,1.0,0.0,54949.73,0,1
659.0,43.0,3.0,143350.54,1.0,0.0,18094.96,0,1
705.0,43.0,9.0,131354.25,2.0,1.0,166323.72,1,1
624.0,34.0,7.0,0.0,2.0,1.0,487.3,0,0
663.0,39.0,1.0,0.0,2.0,1.0,79633.38,0,0
667.0,23.0,8.0,160541.0,1.0,0.0,171039.56,1,0
653.0,29.0,6.0,151855.33,1.0,0.0,140941.47,1,0
583.0,35.0,8.0,0.0,3.0,0.0,130789.6,0,0
602.0,57.0,7.0,143452.74,1.0,1.0,10956.82,1,1
667.0,39.0,2.0,0.0,1.0,0.0,103713.93,0,1
607.0,38.0,1.0,133676.65,1.0,0.0,171021.44,0,0
727.0,50.0,3.0,0.0,1.0,1.0,161519.77,0,1
707.0,40.0,10.0,96399.31,1.0,0.0,102799.15,0,1
684.0,44.0,1.0,0.0,1.0,1.0,89609.26,0,1
658.0,27.0,3.0,0.0,2.0,0.0,140724.64,0,0
756.0,37.0,2.0,0.0,2.0,0.0,46735.32,0,0
648.0,35.0,3.0,0.0,1.0,0.0,86950.72,0,0
775.0,57.0,8.0,101430.3,1.0,0.0,179655.87,1,0
794.0,30.0,1.0,0.0,2.0,0.0,126837.72,0,0
712.0,29.0,5.0,120777.88,1.0,0.0,164924.11,1,0
671.0,50.0,1.0,121160.05,1.0,1.0,142548.33,1,1
556.0,42.0,2.0,116695.27,1.0,0.0,158042.97,1,0
562.0,34.0,10.0,0.0,2.0,0.0,143585.29,0,0
677.0,47.0,5.0,152278.69,1.0,1.0,180934.67,1,0
675.0,33.0,3.0,106603.74,1.0,1.0,113428.77,1,0
651.0,48.0,3.0,102994.04,6.0,1.0,106781.59,0,1
660.0,42.0,9.0,83600.24,1.0,0.0,186438.86,0,1
714.0,57.0,5.0,142200.19,1.0,1.0,131097.9,0,0
683.0,40.0,3.0,153040.83,2.0,1.0,172668.39,1,0
770.0,42.0,1.0,173962.32,1.0,1.0,183575.01,0,0
684.0,40.0,3.0,0.0,2.0,1.0,134901.56,0,1
664.0,32.0,7.0,89025.88,2.0,1.0,49722.34,1,0
598.0,52.0,6.0,0.0,1.0,0.0,9984.4,0,0
683.0,30.0,6.0,0.0,2.0,1.0,148087.62,0,1
673.0,41.0,6.0,0.0,1.0,1.0,54474.48,0,1
722.0,30.0,2.0,0.0,2.0,0.0,182547.04,0,1
624.0,38.0,5.0,138523.2,2.0,1.0,90280.7,0,0
717.0,42.0,1.0,127655.22,1.0,0.0,93959.96,1,0
564.0,33.0,7.0,0.0,1.0,1.0,47956.83,0,1
749.0,48.0,3.0,0.0,1.0,0.0,141210.18,0,0
710.0,42.0,2.0,161371.5,1.0,1.0,71323.23,0,0
781.0,44.0,10.0,137367.94,2.0,0.0,175094.62,1,0
751.0,36.0,2.0,0.0,2.0,1.0,115779.48,0,1
656.0,23.0,0.0,80790.74,1.0,1.0,25165.36,0,0
634.0,56.0,10.0,120952.81,1.0,0.0,167087.34,1,0
474.0,32.0,8.0,0.0,2.0,0.0,143049.72,0,1
850.0,39.0,5.0,0.0,2.0,0.0,149772.61,0,1
812.0,39.0,3.0,126817.65,1.0,0.0,176713.5,0,1
769.0,45.0,5.0,0.0,1.0,0.0,151822.66,0,0
693.0,30.0,3.0,0.0,2.0,1.0,145936.81,0,1
562.0,44.0,9.0,0.0,2.0,1.0,55893.37,0,1
642.0,40.0,5.0,0.0,2.0,0.0,96444.88,0,0
679.0,33.0,2.0,0.0,2.0,1.0,167038.23,0,1
637.0,37.0,5.0,0.0,2.0,0.0,143030.09,0,0
659.0,42.0,3.0,148962.76,1.0,1.0,98896.06,0,0
721.0,42.0,1.0,120825.17,1.0,0.0,1276.87,1,1
710.0,42.0,9.0,0.0,1.0,0.0,138521.22,0,1
676.0,47.0,1.0,85906.65,1.0,1.0,52795.56,1,0
719.0,35.0,6.0,0.0,2.0,0.0,138880.24,0,1
678.0,38.0,5.0,106116.56,2.0,1.0,124872.42,0,1
694.0,24.0,3.0,0.0,2.0,0.0,105570.69,0,1
628.0,40.0,4.0,0.0,2.0,0.0,92381.02,0,0
850.0,29.0,1.0,0.0,2.0,0.0,28690.9,0,1
614.0,32.0,1.0,137455.99,1.0,1.0,152855.96,0,1
730.0,55.0,1.0,137963.07,3.0,1.0,169415.54,1,0
684.0,34.0,5.0,0.0,2.0,0.0,44731.8,0,0
738.0,36.0,4.0,0.0,2.0,1.0,124596.63,0,1
633.0,50.0,4.0,124445.58,2.0,1.0,71433.88,1,0
507.0,54.0,4.0,106819.65,1.0,0.0,132547.02,1,0
696.0,32.0,6.0,0.0,2.0,0.0,52861.89,0,0
687.0,34.0,3.0,0.0,2.0,0.0,55775.84,0,1
730.0,29.0,9.0,0.0,2.0,0.0,47321.05,0,1
562.0,46.0,6.0,0.0,2.0,1.0,171345.02,0,1
599.0,36.0,7.0,0.0,2.0,1.0,103421.91,0,0
753.0,37.0,3.0,0.0,2.0,0.0,93629.66,0,1
739.0,31.0,2.0,0.0,2.0,1.0,119059.13,0,1
708.0,37.0,1.0,0.0,1.0,1.0,58974.0,0,1
707.0,33.0,6.0,106415.57,1.0,1.0,163587.9,1,1
678.0,46.0,3.0,0.0,2.0,1.0,52319.26,0,1
685.0,31.0,8.0,131629.17,1.0,0.0,126537.09,0,1
757.0,37.0,4.0,90450.0,1.0,1.0,66731.79,0,1
754.0,37.0,6.0,0.0,2.0,1.0,84760.32,0,1
681.0,47.0,3.0,0.0,2.0,1.0,180800.42,0,1
678.0,31.0,1.0,0.0,2.0,0.0,157097.09,0,1
638.0,45.0,7.0,0.0,2.0,0.0,127543.81,0,1
714.0,36.0,1.0,0.0,2.0,0.0,86410.28,0,0
651.0,36.0,1.0,129855.32,1.0,1.0,120893.07,0,0
696.0,24.0,9.0,0.0,1.0,0.0,185821.41,0,1
710.0,35.0,3.0,0.0,2.0,1.0,46811.77,0,1
554.0,23.0,9.0,0.0,2.0,0.0,62933.03,0,1
548.0,29.0,7.0,0.0,2.0,0.0,9984.4,0,1
653.0,54.0,3.0,0.0,3.0,0.0,179634.69,0,1
583.0,42.0,2.0,126773.43,2.0,0.0,171657.57,1,1
528.0,39.0,6.0,135937.23,1.0,0.0,141533.19,1,0
627.0,26.0,5.0,0.0,1.0,0.0,86410.29,0,1
579.0,40.0,8.0,0.0,2.0,1.0,74838.64,0,1
605.0,33.0,9.0,0.0,2.0,0.0,95583.45,0,1
539.0,46.0,1.0,0.0,1.0,1.0,93769.89,0,1
588.0,27.0,7.0,0.0,1.0,0.0,140167.17,0,1
646.0,35.0,3.0,0.0,2.0,0.0,117038.96,0,1
683.0,49.0,6.0,121172.97,1.0,0.0,38131.77,1,0
662.0,35.0,3.0,138456.03,1.0,0.0,157959.02,0,1
653.0,38.0,10.0,0.0,2.0,1.0,187925.75,0,0
614.0,38.0,3.0,0.0,2.0,0.0,140763.18,0,1
684.0,31.0,7.0,0.0,2.0,0.0,172665.43,0,1
632.0,50.0,5.0,102282.61,1.0,0.0,74835.65,1,0
607.0,28.0,6.0,120962.59,2.0,0.0,79414.0,0,1
593.0,33.0,6.0,0.0,2.0,1.0,121316.07,0,0
588.0,37.0,0.0,113939.36,2.0,1.0,71095.41,1,0
572.0,47.0,8.0,160133.88,2.0,0.0,92748.56,0,1
678.0,34.0,6.0,0.0,2.0,0.0,46632.87,0,1
526.0,21.0,2.0,123599.49,1.0,0.0,140947.05,0,1
749.0,33.0,10.0,0.0,2.0,0.0,172096.08,0,1
658.0,28.0,9.0,0.0,2.0,1.0,103560.98,0,0
669.0,39.0,8.0,0.0,1.0,0.0,100835.19,0,1
627.0,34.0,8.0,0.0,2.0,0.0,182624.93,0,1
773.0,37.0,6.0,115897.73,1.0,1.0,167036.94,0,0
535.0,38.0,4.0,0.0,2.0,0.0,103712.05,0,1
695.0,47.0,8.0,0.0,2.0,0.0,63846.36,0,1
809.0,29.0,3.0,0.0,2.0,0.0,95623.28,0,0
721.0,26.0,3.0,0.0,2.0,1.0,167973.63,0,0
749.0,34.0,8.0,0.0,3.0,1.0,136028.97,0,1
712.0,34.0,3.0,0.0,2.0,0.0,108301.45,0,0
632.0,36.0,2.0,112972.57,1.0,0.0,85983.54,0,1
682.0,32.0,6.0,0.0,1.0,1.0,129891.66,0,1
769.0,43.0,8.0,0.0,1.0,1.0,25669.1,0,1
781.0,42.0,4.0,0.0,1.0,0.0,88866.92,0,0
771.0,32.0,4.0,0.0,2.0,0.0,71071.47,0,1
709.0,35.0,2.0,0.0,2.0,0.0,57549.65,0,1
711.0,43.0,0.0,0.0,2.0,0.0,121207.66,0,0
598.0,30.0,2.0,0.0,2.0,1.0,54726.43,0,1
648.0,25.0,7.0,0.0,2.0,0.0,125222.36,0,1
619.0,42.0,6.0,0.0,2.0,1.0,93820.49,0,0
681.0,29.0,4.0,143595.78,1.0,0.0,78700.03,1,0
576.0,40.0,8.0,0.0,1.0,1.0,177624.01,0,0
651.0,35.0,4.0,0.0,2.0,1.0,123870.09,0,0
589.0,28.0,2.0,164557.95,1.0,0.0,176925.69,0,1
581.0,29.0,4.0,0.0,2.0,0.0,177738.98,0,0
757.0,36.0,9.0,0.0,2.0,0.0,129870.93,0,1
675.0,33.0,8.0,0.0,2.0,0.0,38315.04,0,0
646.0,33.0,5.0,0.0,2.0,0.0,82970.69,0,1
753.0,41.0,9.0,156811.74,1.0,0.0,67788.49,1,0
638.0,51.0,5.0,0.0,1.0,0.0,82938.99,0,1
712.0,52.0,10.0,0.0,2.0,0.0,130883.9,0,1
762.0,39.0,6.0,0.0,2.0,0.0,64511.44,0,0
643.0,39.0,2.0,0.0,2.0,0.0,100843.82,0,1
696.0,41.0,4.0,0.0,2.0,0.0,119400.08,0,1
716.0,31.0,1.0,0.0,2.0,1.0,153046.16,0,1
605.0,37.0,9.0,0.0,2.0,0.0,103608.06,0,1
613.0,35.0,4.0,109341.87,1.0,0.0,116446.39,1,1
559.0,41.0,2.0,0.0,2.0,1.0,117832.88,0,0
735.0,36.0,4.0,0.0,1.0,1.0,103787.28,0,1
656.0,44.0,4.0,0.0,2.0,0.0,184317.74,0,0
594.0,30.0,4.0,0.0,1.0,0.0,93739.71,0,0
627.0,32.0,2.0,0.0,2.0,1.0,177099.71,0,0
717.0,51.0,1.0,55732.92,2.0,0.0,47318.75,0,0
699.0,41.0,8.0,0.0,2.0,1.0,5199.02,0,0
598.0,46.0,3.0,113657.83,1.0,0.0,77951.84,1,1
627.0,46.0,7.0,0.0,2.0,1.0,180712.52,0,0
627.0,32.0,4.0,0.0,2.0,1.0,50783.1,0,1
